"Date","Sample_ID","Concentration","Units"
"25/08/2025 05:01:45 PM","0325ASHC_09",41.2,"ng/uL"
"25/08/2025 05:01:45 PM","0325ASHC_10",37,"ng/uL"
"25/08/2025 05:01:45 PM","0325ASHC_11",43.2,"ng/uL"
"25/08/2025 05:01:45 PM","0325ASHC_12",38.5,"ng/uL"
"25/08/2025 05:01:45 PM","0325ASHC_13",22.5,"ng/uL"
"25/08/2025 05:01:45 PM","0325ASHC_14",29.7,"ng/uL"
"25/08/2025 05:01:45 PM","0325ASHC_15",50.8,"ng/uL"
"25/08/2025 05:01:45 PM","0325ASHC_16",38.5,"ng/uL"
"25/08/2025 05:02:42 PM","0325ASHC_17",25.1,"ng/uL"
"25/08/2025 05:02:42 PM","0325ASHC_18",43.2,"ng/uL"
"25/08/2025 05:02:42 PM","0325ASHC_19",46.4,"ng/uL"
"25/08/2025 05:02:42 PM","0325ASHC_20",16.6,"ng/uL"
"25/08/2025 05:02:42 PM","0325ASHC_21",47.2,"ng/uL"
"25/08/2025 05:02:42 PM","0325ASHC_22",54,"ng/uL"
"25/08/2025 05:02:42 PM","0325ASHC_23",46.4,"ng/uL"
"25/08/2025 05:02:42 PM","0325ASHC_24",76,"ng/uL"
"25/08/2025 05:03:30 PM","0325ASHC_25",55.6,"ng/uL"
"25/08/2025 05:03:30 PM","0325ASHC_26",34.9,"ng/uL"
"25/08/2025 05:03:30 PM","0325ASHC_27",67.2,"ng/uL"
"25/08/2025 05:03:30 PM","0325ASHC_28",47.6,"ng/uL"
"25/08/2025 05:03:30 PM","0325ASHC_29",33.3,"ng/uL"
"25/08/2025 05:03:30 PM","0325ASHC_30",42.8,"ng/uL"
"25/08/2025 05:03:30 PM","0325ASHC_BLANK",0.0472,"ng/uL"
"25/08/2025 04:54:10 PM","0325FENC_01",82,"ng/uL"
"25/08/2025 04:54:10 PM","0325FENC_02",58.8,"ng/uL"
"25/08/2025 04:54:10 PM","0325FENC_03",57.6,"ng/uL"
"25/08/2025 04:54:10 PM","0325FENC_04",41.6,"ng/uL"
"25/08/2025 04:54:10 PM","0325FENC_05",67.2,"ng/uL"
"25/08/2025 04:54:10 PM","0325FENC_06",36.9,"ng/uL"
"25/08/2025 04:54:10 PM","0325FENC_07",41.2,"ng/uL"
"25/08/2025 04:54:10 PM","0325FENC_08",44.4,"ng/uL"
"25/08/2025 04:55:06 PM","0325FENC_09",74.8,"ng/uL"
"25/08/2025 04:55:06 PM","0325FENC_10",42.8,"ng/uL"
"25/08/2025 04:55:06 PM","0325FENC_11",68,"ng/uL"
"25/08/2025 04:55:06 PM","0325FENC_12",86.8,"ng/uL"
"25/08/2025 04:55:06 PM","0325FENC_13",48.8,"ng/uL"
"25/08/2025 04:55:06 PM","0325FENC_14",63.2,"ng/uL"
"25/08/2025 04:55:06 PM","0325FENC_15",47.2,"ng/uL"
"25/08/2025 04:55:06 PM","0325FENC_16",51.6,"ng/uL"
"25/08/2025 04:57:01 PM","0325FENC_17",51.2,"ng/uL"
"25/08/2025 04:57:01 PM","0325FENC_18",53.2,"ng/uL"
"25/08/2025 04:57:01 PM","0325FENC_19",43.2,"ng/uL"
"25/08/2025 04:57:01 PM","0325FENC_20",36,"ng/uL"
"25/08/2025 04:57:01 PM","0325FENC_21",39,"ng/uL"
"25/08/2025 04:57:01 PM","0325FENC_22",47.6,"ng/uL"
"25/08/2025 04:57:01 PM","0325FENC_23",51.2,"ng/uL"
"25/08/2025 04:57:01 PM","0325FENC_24",52,"ng/uL"
"25/08/2025 04:58:21 PM","0325FENC_25",68,"ng/uL"
"25/08/2025 04:58:21 PM","0325FENC_26",70,"ng/uL"
"25/08/2025 04:58:21 PM","0325FENC_27",68,"ng/uL"
"25/08/2025 04:58:21 PM","0325FENC_28",41.2,"ng/uL"
"25/08/2025 04:58:21 PM","0325FENC_29",42.8,"ng/uL"
"25/08/2025 04:58:21 PM","0325FENC_30",58.4,"ng/uL"
"25/08/2025 04:48:33 PM","0325FENC_01",9.08,"ng/uL"
"25/08/2025 04:48:33 PM","0325FENC_02",56,"ng/uL"
"25/08/2025 04:48:33 PM","0325FENC_03",52,"ng/uL"
"25/08/2025 04:48:33 PM","0325FENC_04",39.6,"ng/uL"
"25/08/2025 04:48:33 PM","0325FENC_05",59.6,"ng/uL"
"25/08/2025 04:48:33 PM","0325FENC_06",34.2,"ng/uL"
"25/08/2025 04:48:33 PM","0325FENC_07",36.3,"ng/uL"
"25/08/2025 04:48:33 PM","0325FENC_08",38.5,"ng/uL"
"25/08/2025 04:49:25 PM","0325FENC_09",75.2,"ng/uL"
"25/08/2025 04:49:25 PM","0325FENC_10",42.8,"ng/uL"
"25/08/2025 04:49:25 PM","0325FENC_11",65.2,"ng/uL"
"25/08/2025 04:49:25 PM","0325FENC_12",85.2,"ng/uL"
"25/08/2025 04:49:25 PM","0325FENC_13",48,"ng/uL"
"25/08/2025 04:49:25 PM","0325FENC_14",60,"ng/uL"
"25/08/2025 04:49:25 PM","0325FENC_15",46.4,"ng/uL"
"25/08/2025 04:49:25 PM","0325FENC_16",48,"ng/uL"
"25/08/2025 04:51:20 PM","0325FENC_17",57.6,"ng/uL"
"25/08/2025 04:51:20 PM","0325FENC_18",52.4,"ng/uL"
"25/08/2025 04:51:20 PM","0325FENC_19",42,"ng/uL"
"25/08/2025 04:51:20 PM","0325FENC_20",38.8,"ng/uL"
"25/08/2025 04:51:20 PM","0325FENC_21",37.8,"ng/uL"
"25/08/2025 04:51:20 PM","0325FENC_22",50.4,"ng/uL"
"25/08/2025 04:51:20 PM","0325FENC_23",53.2,"ng/uL"
"25/08/2025 04:51:20 PM","0325FENC_24",54,"ng/uL"
"25/08/2025 04:52:13 PM","0325FENC_25",65.2,"ng/uL"
"25/08/2025 04:52:13 PM","0325FENC_26",74.8,"ng/uL"
"25/08/2025 04:52:13 PM","0325FENC_27",80.4,"ng/uL"
"25/08/2025 04:52:13 PM","0325FENC_28",49.6,"ng/uL"
"25/08/2025 04:52:13 PM","0325FENC_29",50.8,"ng/uL"
"25/08/2025 04:52:13 PM","0325FENC_30",66.4,"ng/uL"
"25/08/2025 04:52:13 PM","0325FENC_BLANK",0.162,"ng/uL"
"4/6/2024 14:16","0423ASHC_01",9.32,"ng/uL"
"4/6/2024 14:16","0423ASHC_02",22.2,"ng/uL"
"4/6/2024 14:16","0423ASHC_03",22.6,"ng/uL"
"4/6/2024 14:16","0423ASHC_04",12.8,"ng/uL"
"4/6/2024 14:16","0423ASHC_05",25.3,"ng/uL"
"4/6/2024 14:16","0423ASHC_06",18.2,"ng/uL"
"4/6/2024 14:16","0423ASHC_07",24.9,"ng/uL"
"4/6/2024 14:16","0423ASHC_08",16.4,"ng/uL"
"4/6/2024 14:18","0423ASHC_09",22,"ng/uL"
"4/6/2024 14:18","0423ASHC_10",31.4,"ng/uL"
"4/6/2024 14:18","0423ASHC_11",37.4,"ng/uL"
"4/6/2024 14:18","0423ASHC_12",26.5,"ng/uL"
"4/6/2024 14:18","0423ASHC_13",29.9,"ng/uL"
"4/6/2024 14:18","0423ASHC_14",37,"ng/uL"
"4/6/2024 14:18","0423ASHC_15",27,"ng/uL"
"4/6/2024 14:18","0423ASHC_16",20.4,"ng/uL"
"4/6/2024 14:20","0423ASHC_17",28.3,"ng/uL"
"4/6/2024 14:20","0423ASHC_18",28.4,"ng/uL"
"4/6/2024 14:20","0423ASHC_19",27,"ng/uL"
"4/6/2024 14:20","0423ASHC_20",25.4,"ng/uL"
"4/6/2024 14:20","0423ASHC_21",35.6,"ng/uL"
"4/6/2024 14:20","0423ASHC_22",33.5,"ng/uL"
"4/6/2024 14:20","0423ASHC_23",31,"ng/uL"
"4/6/2024 14:20","0423ASHC_24",24.9,"ng/uL"
"4/6/2024 14:21","0423ASHC_25",83.6,"ng/uL"
"4/6/2024 14:21","0423ASHC_26",26.6,"ng/uL"
"4/6/2024 14:21","0423ASHC_27",32.6,"ng/uL"
"4/6/2024 14:21","0423ASHC_28",29.5,"ng/uL"
"4/6/2024 14:21","0423ASHC_29",66.8,"ng/uL"
"4/6/2024 14:21","0423ASHC_30",50.8,"ng/uL"
"1/10/2024 15:20","0423ASHC_01",10.3,"ng/uL"
"1/10/2024 15:20","0423ASHC_02",20.5,"ng/uL"
"1/10/2024 15:20","0423ASHC_03",20,"ng/uL"
"1/10/2024 15:20","0423ASHC_04",11.7,"ng/uL"
"1/10/2024 15:20","0423ASHC_05",23.3,"ng/uL"
"1/10/2024 15:20","0423ASHC_06",17.1,"ng/uL"
"1/10/2024 15:20","0423ASHC_07",24.9,"ng/uL"
"1/10/2024 15:20","0423ASHC_08",16.6,"ng/uL"
"1/10/2024 15:21","0423ASHC_09",22.6,"ng/uL"
"1/10/2024 15:21","0423ASHC_10",31.2,"ng/uL"
"1/10/2024 15:21","0423ASHC_11",35.8,"ng/uL"
"1/10/2024 15:21","0423ASHC_12",25.2,"ng/uL"
"1/10/2024 15:21","0423ASHC_13",27.9,"ng/uL"
"1/10/2024 15:21","0423ASHC_14",35.3,"ng/uL"
"1/10/2024 15:21","0423ASHC_15",27,"ng/uL"
"1/10/2024 15:21","0423ASHC_16",21.1,"ng/uL"
"1/10/2024 15:23","0423ASHC_17",25.8,"ng/uL"
"1/10/2024 15:23","0423ASHC_18",25.9,"ng/uL"
"1/10/2024 15:23","0423ASHC_19",22,"ng/uL"
"1/10/2024 15:23","0423ASHC_20",2.62,"ng/uL"
"1/10/2024 15:23","0423ASHC_21",30.6,"ng/uL"
"1/10/2024 15:23","0423ASHC_22",29.5,"ng/uL"
"1/10/2024 15:23","0423ASHC_23",29.9,"ng/uL"
"1/10/2024 15:23","0423ASHC_24",24.4,"ng/uL"
"1/10/2024 15:24","0423ASHC_25",77.2,"ng/uL"
"1/10/2024 15:24","0423ASHC_26",22.6,"ng/uL"
"1/10/2024 15:24","0423ASHC_27",26,"ng/uL"
"1/10/2024 15:24","0423ASHC_28",22.2,"ng/uL"
"1/10/2024 15:24","0423ASHC_29",53.2,"ng/uL"
"1/10/2024 15:24","0423ASHC_30",39.9,"ng/uL"
"4/6/2024 14:32","0423FENC_01",33.2,"ng/uL"
"4/6/2024 14:32","0423FENC_02",31.1,"ng/uL"
"4/6/2024 14:32","0423FENC_03",50,"ng/uL"
"4/6/2024 14:32","0423FENC_04",72.4,"ng/uL"
"4/6/2024 14:32","0423FENC_05",54.4,"ng/uL"
"4/6/2024 14:32","0423FENC_06",60.4,"ng/uL"
"4/6/2024 14:32","0423FENC_07",33.5,"ng/uL"
"4/6/2024 14:32","0423FENC_08",27.3,"ng/uL"
"4/6/2024 14:36","0423FENC_09",30.8,"ng/uL"
"4/6/2024 14:36","0423FENC_10",58.4,"ng/uL"
"4/6/2024 14:36","0423FENC_11",41.6,"ng/uL"
"4/6/2024 14:36","0423FENC_12",38.1,"ng/uL"
"4/6/2024 14:36","0423FENC_13",79.2,"ng/uL"
"4/6/2024 14:36","0423FENC_14",39.8,"ng/uL"
"4/6/2024 14:36","0423FENC_15",59.6,"ng/uL"
"4/6/2024 14:36","0423FENC_16",119,"ng/uL"
"4/6/2024 14:39","0423FENC_17",43.2,"ng/uL"
"4/6/2024 14:39","0423FENC_18",44.4,"ng/uL"
"4/6/2024 14:39","0423FENC_19",74.8,"ng/uL"
"4/6/2024 14:39","0423FENC_20",43.2,"ng/uL"
"4/6/2024 14:39","0423FENC_21",34.4,"ng/uL"
"4/6/2024 14:39","0423FENC_22",54.4,"ng/uL"
"4/6/2024 14:39","0423FENC_23",56.4,"ng/uL"
"4/6/2024 14:39","0423FENC_24",51.6,"ng/uL"
"4/6/2024 14:41","0423FENC_25",37.5,"ng/uL"
"4/6/2024 14:41","0423FENC_26",34.4,"ng/uL"
"11/6/2024 16:26","0423FENC_27",32.1,"ng/uL"
"4/6/2024 14:41","0423FENC_28",55.2,"ng/uL"
"4/6/2024 14:41","0423FENC_29",21.5,"ng/uL"
"4/6/2024 14:41","0423FENC_30",39.6,"ng/uL"
"1/10/2024 15:27","0423FENC_01",26.3,"ng/uL"
"1/10/2024 15:27","0423FENC_02",21,"ng/uL"
"1/10/2024 15:27","0423FENC_03",32,"ng/uL"
"1/10/2024 15:27","0423FENC_04",42.4,"ng/uL"
"1/10/2024 15:27","0423FENC_05",35,"ng/uL"
"1/10/2024 15:27","0423FENC_06",43.6,"ng/uL"
"1/10/2024 15:27","0423FENC_07",25.3,"ng/uL"
"1/10/2024 15:27","0423FENC_08",20.8,"ng/uL"
"1/10/2024 15:28","0423FENC_09",21.7,"ng/uL"
"1/10/2024 15:28","0423FENC_10",52.4,"ng/uL"
"1/10/2024 15:28","0423FENC_11",30.4,"ng/uL"
"1/10/2024 15:28","0423FENC_12",26.4,"ng/uL"
"1/10/2024 15:28","0423FENC_13",53.6,"ng/uL"
"1/10/2024 15:28","0423FENC_14",29.6,"ng/uL"
"1/10/2024 15:31","0423FENC_15",51.2,"ng/uL"
"1/10/2024 15:28","0423FENC_16",83.6,"ng/uL"
"1/10/2024 15:30","0423FENC_17",36.4,"ng/uL"
"1/10/2024 15:30","0423FENC_18",36.8,"ng/uL"
"1/10/2024 15:30","0423FENC_19",56,"ng/uL"
"1/10/2024 15:30","0423FENC_20",30.8,"ng/uL"
"1/10/2024 15:30","0423FENC_21",24.3,"ng/uL"
"1/10/2024 15:30","0423FENC_22",41.6,"ng/uL"
"1/10/2024 15:30","0423FENC_23",46.8,"ng/uL"
"1/10/2024 15:30","0423FENC_24",41.6,"ng/uL"
"1/10/2024 15:31","0423FENC_25",35.8,"ng/uL"
"1/10/2024 15:31","0423FENC_26",39.3,"ng/uL"
"1/10/2024 15:35","0423FENC_27",14.6,"ng/uL"
"1/10/2024 15:31","0423FENC_28",47.2,"ng/uL"
"1/10/2024 15:31","0423FENC_29",29.7,"ng/uL"
"1/10/2024 15:31","0423FENC_30",36.8,"ng/uL"
"10/4/2025 18:27","0424ASHC_01",76,"ng/uL"
"10/4/2025 18:27","0424ASHC_02",42.4,"ng/uL"
"10/4/2025 18:27","0424ASHC_03",21.7,"ng/uL"
"10/4/2025 18:27","0424ASHC_04",51.6,"ng/uL"
"10/4/2025 18:27","0424ASHC_05",42.4,"ng/uL"
"10/4/2025 18:27","0424ASHC_06",44.8,"ng/uL"
"10/4/2025 18:27","0424ASHC_07",53.6,"ng/uL"
"10/4/2025 18:27","0424ASHC_08",29.8,"ng/uL"
"10/4/2025 18:28","0424ASHC_09",40.8,"ng/uL"
"10/4/2025 18:28","0424ASHC_10",76,"ng/uL"
"10/4/2025 18:28","0424ASHC_11",55.2,"ng/uL"
"10/4/2025 18:28","0424ASHC_12",62.8,"ng/uL"
"10/4/2025 18:28","0424ASHC_13",56,"ng/uL"
"10/4/2025 18:28","0424ASHC_14",24.3,"ng/uL"
"10/4/2025 18:28","0424ASHC_15",35.9,"ng/uL"
"10/4/2025 18:28","0424ASHC_16",30.4,"ng/uL"
"10/4/2025 18:31","0424ASHC_17",34.8,"ng/uL"
"10/4/2025 18:31","0424ASHC_18",11,"ng/uL"
"10/4/2025 18:31","0424ASHC_19",56,"ng/uL"
"10/4/2025 18:31","0424ASHC_20",13.1,"ng/uL"
"10/4/2025 18:31","0424ASHC_21",58,"ng/uL"
"10/4/2025 18:31","0424ASHC_22",46.4,"ng/uL"
"10/4/2025 18:31","0424ASHC_23",31.2,"ng/uL"
"10/4/2025 18:31","0424ASHC_24",75.2,"ng/uL"
"10/4/2025 18:33","0424ASHC_25",37.3,"ng/uL"
"10/4/2025 18:33","0424ASHC_26",49.2,"ng/uL"
"10/4/2025 18:33","0424ASHC_27",19.5,"ng/uL"
"10/4/2025 18:33","0424ASHC_28",40.4,"ng/uL"
"10/4/2025 18:33","0424ASHC_29",61.6,"ng/uL"
"10/4/2025 18:33","0424ASHC_30",73.6,"ng/uL"
"10/4/2025 18:17","0424ASHC_01",72.4,"ng/uL"
"10/4/2025 18:17","0424ASHC_02",41.2,"ng/uL"
"10/4/2025 18:17","0424ASHC_03",21.4,"ng/uL"
"10/4/2025 18:17","0424ASHC_04",43.2,"ng/uL"
"10/4/2025 18:17","0424ASHC_05",36.6,"ng/uL"
"10/4/2025 18:17","0424ASHC_06",38.4,"ng/uL"
"10/4/2025 18:17","0424ASHC_07",47.6,"ng/uL"
"10/4/2025 18:17","0424ASHC_08",24.8,"ng/uL"
"10/4/2025 18:19","0424ASHC_09",38.3,"ng/uL"
"10/4/2025 18:19","0424ASHC_10",66,"ng/uL"
"10/4/2025 18:19","0424ASHC_11",46,"ng/uL"
"10/4/2025 18:19","0424ASHC_12",55.2,"ng/uL"
"10/4/2025 18:19","0424ASHC_13",48,"ng/uL"
"10/4/2025 18:19","0424ASHC_14",21.8,"ng/uL"
"10/4/2025 18:19","0424ASHC_15",32.5,"ng/uL"
"10/4/2025 18:19","0424ASHC_16",27,"ng/uL"
"10/4/2025 18:22","0424ASHC_17",34.1,"ng/uL"
"10/4/2025 18:22","0424ASHC_18",10.7,"ng/uL"
"10/4/2025 18:22","0424ASHC_19",55.2,"ng/uL"
"10/4/2025 18:37","0424ASHC_20",16.4,"ng/uL"
"10/4/2025 18:22","0424ASHC_21",54,"ng/uL"
"10/4/2025 18:22","0424ASHC_22",48.8,"ng/uL"
"10/4/2025 18:22","0424ASHC_23",33.1,"ng/uL"
"10/4/2025 18:22","0424ASHC_24",73.2,"ng/uL"
"10/4/2025 18:24","0424ASHC_25",40.4,"ng/uL"
"10/4/2025 18:24","0424ASHC_26",56.8,"ng/uL"
"10/4/2025 18:24","0424ASHC_27",19.8,"ng/uL"
"10/4/2025 18:24","0424ASHC_28",37,"ng/uL"
"10/4/2025 18:24","0424ASHC_29",60,"ng/uL"
"10/4/2025 18:24","0424ASHC_30",71.2,"ng/uL"
"1/10/2024 10:29","0424FENC_01",18.1,"ng/uL"
"1/10/2024 10:29","0424FENC_01",22.5,"ng/uL"
"1/10/2024 10:29","0424FENC_02",48,"ng/uL"
"1/10/2024 10:29","0424FENC_02",39.8,"ng/uL"
"1/10/2024 10:29","0424FENC_03",40,"ng/uL"
"1/10/2024 10:29","0424FENC_03",42,"ng/uL"
"1/10/2024 10:29","0424FENC_04",102,"ng/uL"
"1/10/2024 10:29","0424FENC_04",87.2,"ng/uL"
"1/10/2024 10:57","0424FENC_05",12.1,"ng/uL"
"1/10/2024 10:57","0424FENC_05",14.6,"ng/uL"
"1/10/2024 10:57","0424FENC_06",46,"ng/uL"
"1/10/2024 10:57","0424FENC_06",38.8,"ng/uL"
"1/10/2024 10:57","0424FENC_07",9.96,"ng/uL"
"1/10/2024 10:57","0424FENC_07",11,"ng/uL"
"1/10/2024 10:57","0424FENC_08",28.6,"ng/uL"
"1/10/2024 10:57","0424FENC_08",25.6,"ng/uL"
"1/10/2024 10:58","0424FENC_09",25.8,"ng/uL"
"1/10/2024 10:58","0424FENC_09",30.8,"ng/uL"
"1/10/2024 10:58","0424FENC_10",32.3,"ng/uL"
"1/10/2024 10:58","0424FENC_10",22.5,"ng/uL"
"1/10/2024 10:58","0424FENC_11",21.7,"ng/uL"
"1/10/2024 10:58","0424FENC_11",26.2,"ng/uL"
"1/10/2024 10:58","0424FENC_12",32.4,"ng/uL"
"1/10/2024 10:58","0424FENC_12",30.8,"ng/uL"
"1/10/2024 10:59","0424FENC_13",60,"ng/uL"
"1/10/2024 10:59","0424FENC_13",79.2,"ng/uL"
"1/10/2024 10:59","0424FENC_14",43.2,"ng/uL"
"1/10/2024 10:59","0424FENC_14",36.8,"ng/uL"
"1/10/2024 10:59","0424FENC_15",67.2,"ng/uL"
"1/10/2024 10:59","0424FENC_15",75.2,"ng/uL"
"1/10/2024 10:59","0424FENC_16",93.2,"ng/uL"
"1/10/2024 10:59","0424FENC_16",81.2,"ng/uL"
"1/10/2024 11:00","0424FENC_17",37.2,"ng/uL"
"1/10/2024 11:00","0424FENC_17",43.2,"ng/uL"
"1/10/2024 11:00","0424FENC_18",53.2,"ng/uL"
"1/10/2024 11:00","0424FENC_18",40,"ng/uL"
"1/10/2024 11:00","0424FENC_19",39.6,"ng/uL"
"1/10/2024 11:00","0424FENC_19",46.4,"ng/uL"
"1/10/2024 11:00","0424FENC_20",28.1,"ng/uL"
"1/10/2024 11:00","0424FENC_20",25.1,"ng/uL"
"1/10/2024 11:01","0424FENC_21",18.2,"ng/uL"
"1/10/2024 11:01","0424FENC_21",21.8,"ng/uL"
"1/10/2024 11:01","0424FENC_22",26.7,"ng/uL"
"1/10/2024 11:01","0424FENC_22",24.4,"ng/uL"
"1/10/2024 11:01","0424FENC_23",18.8,"ng/uL"
"1/10/2024 11:01","0424FENC_23",22.6,"ng/uL"
"1/10/2024 11:01","0424FENC_24",89.6,"ng/uL"
"1/10/2024 11:01","0424FENC_24",80.8,"ng/uL"
"1/10/2024 11:02","0424FENC_25",25.7,"ng/uL"
"1/10/2024 11:02","0424FENC_25",30,"ng/uL"
"1/10/2024 11:02","0424FENC_26",71.6,"ng/uL"
"1/10/2024 11:02","0424FENC_26",59.2,"ng/uL"
"1/10/2024 11:02","0424FENC_27",88,"ng/uL"
"1/10/2024 11:02","0424FENC_27",88.4,"ng/uL"
"1/10/2024 11:02","0424FENC_28",37.4,"ng/uL"
"1/10/2024 11:02","0424FENC_28",30.5,"ng/uL"
"1/10/2024 11:07","0424FENC_29",42,"ng/uL"
"1/10/2024 11:07","0424FENC_29",37.1,"ng/uL"
"1/10/2024 11:07","0424FENC_30",33.8,"ng/uL"
"1/10/2024 11:07","0424FENC_30",34.2,"ng/uL"
"9/4/2025 11:50","0424GOLD_01",66.4,"ng/uL"
"9/4/2025 11:50","0424GOLD_02",62.4,"ng/uL"
"9/4/2025 11:50","0424GOLD_03",31.1,"ng/uL"
"9/4/2025 11:50","0424GOLD_04",89.2,"ng/uL"
"9/4/2025 11:50","0424GOLD_05",71.2,"ng/uL"
"9/4/2025 11:50","0424GOLD_06",30,"ng/uL"
"9/4/2025 11:50","0424GOLD_07",56.8,"ng/uL"
"9/4/2025 11:50","0424GOLD_08",39.1,"ng/uL"
"9/4/2025 11:52","0424GOLD_09",30.3,"ng/uL"
"9/4/2025 11:52","0424GOLD_10",82,"ng/uL"
"9/4/2025 11:52","0424GOLD_11",33.2,"ng/uL"
"9/4/2025 11:52","0424GOLD_12",30,"ng/uL"
"9/4/2025 11:52","0424GOLD_13",66.4,"ng/uL"
"9/4/2025 11:52","0424GOLD_14",54,"ng/uL"
"9/4/2025 11:52","0424GOLD_15",28.5,"ng/uL"
"9/4/2025 11:52","0424GOLD_16",58,"ng/uL"
"9/4/2025 11:53","0424GOLD_17",88,"ng/uL"
"9/4/2025 11:53","0424GOLD_18",32.6,"ng/uL"
"9/4/2025 11:53","0424GOLD_19",82.4,"ng/uL"
"9/4/2025 11:53","0424GOLD_20",60,"ng/uL"
"9/4/2025 11:53","0424GOLD_21",36.7,"ng/uL"
"9/4/2025 11:53","0424GOLD_22",40.4,"ng/uL"
"9/4/2025 11:53","0424GOLD_23",61.6,"ng/uL"
"9/4/2025 11:53","0424GOLD_24",26.3,"ng/uL"
"9/4/2025 11:54","0424GOLD_25",40.8,"ng/uL"
"9/4/2025 11:54","0424GOLD_26",37.6,"ng/uL"
"9/4/2025 11:54","0424GOLD_27",40.4,"ng/uL"
"9/4/2025 11:54","0424GOLD_28",32,"ng/uL"
"9/4/2025 11:54","0424GOLD_29",45.2,"ng/uL"
"9/4/2025 11:54","0424GOLD_30",52.4,"ng/uL"
"9/4/2025 11:31","0424GOLD_01",56,"ng/uL"
"9/4/2025 11:31","0424GOLD_02",54,"ng/uL"
"9/4/2025 11:31","0424GOLD_03",29.9,"ng/uL"
"9/4/2025 11:31","0424GOLD_04",94,"ng/uL"
"9/4/2025 11:31","0424GOLD_05",63.2,"ng/uL"
"9/4/2025 11:31","0424GOLD_06",28.3,"ng/uL"
"9/4/2025 11:31","0424GOLD_07",55.6,"ng/uL"
"9/4/2025 11:31","0424GOLD_08",38.3,"ng/uL"
"9/4/2025 11:32","0424GOLD_09",37,"ng/uL"
"9/4/2025 11:32","0424GOLD_10",95.6,"ng/uL"
"9/4/2025 11:32","0424GOLD_11",39.8,"ng/uL"
"9/4/2025 11:32","0424GOLD_12",36.5,"ng/uL"
"9/4/2025 11:54","0424GOLD_13",67.6,"ng/uL"
"9/4/2025 11:32","0424GOLD_14",66.4,"ng/uL"
"9/4/2025 11:32","0424GOLD_15",31.1,"ng/uL"
"9/4/2025 11:32","0424GOLD_16",64.4,"ng/uL"
"9/4/2025 11:33","0424GOLD_17",103,"ng/uL"
"9/4/2025 11:33","0424GOLD_18",35.7,"ng/uL"
"9/4/2025 11:33","0424GOLD_19",93.6,"ng/uL"
"9/4/2025 11:33","0424GOLD_20",64,"ng/uL"
"9/4/2025 11:33","0424GOLD_21",44.8,"ng/uL"
"9/4/2025 11:33","0424GOLD_22",48,"ng/uL"
"9/4/2025 11:33","0424GOLD_23",76.4,"ng/uL"
"9/4/2025 11:33","0424GOLD_24",36,"ng/uL"
"9/4/2025 11:34","0424GOLD_25",46.8,"ng/uL"
"9/4/2025 11:34","0424GOLD_26",41.6,"ng/uL"
"9/4/2025 11:34","0424GOLD_27",44.8,"ng/uL"
"9/4/2025 11:34","0424GOLD_28",33.8,"ng/uL"
"9/4/2025 11:34","0424GOLD_29",46.8,"ng/uL"
"9/4/2025 11:34","0424GOLD_30",51.2,"ng/uL"
"25/08/2025 06:13:53 PM","0425ASHC_01",43.2,"ng/uL"
"25/08/2025 06:13:53 PM","0425ASHC_02",39.8,"ng/uL"
"25/08/2025 06:13:53 PM","0425ASHC_03",57.6,"ng/uL"
"25/08/2025 06:13:53 PM","0425ASHC_04",126,"ng/uL"
"25/08/2025 06:13:53 PM","0425ASHC_05",36,"ng/uL"
"25/08/2025 06:13:53 PM","0425ASHC_06",54,"ng/uL"
"25/08/2025 06:13:53 PM","0425ASHC_07",39.2,"ng/uL"
"25/08/2025 06:13:53 PM","0425ASHC_08",44.4,"ng/uL"
"25/08/2025 06:15:00 PM","0425ASHC_09",87.2,"ng/uL"
"25/08/2025 06:15:00 PM","0425ASHC_10",86.8,"ng/uL"
"25/08/2025 06:15:00 PM","0425ASHC_11",71.6,"ng/uL"
"25/08/2025 06:15:00 PM","0425ASHC_12",50.4,"ng/uL"
"25/08/2025 06:15:00 PM","0425ASHC_13",59.6,"ng/uL"
"25/08/2025 06:15:00 PM","0425ASHC_14",61.2,"ng/uL"
"25/08/2025 06:15:00 PM","0425ASHC_15",81.2,"ng/uL"
"25/08/2025 06:15:00 PM","0425ASHC_16",67.2,"ng/uL"
"25/08/2025 06:15:55 PM","0425ASHC_17",149,"ng/uL"
"25/08/2025 06:15:55 PM","0425ASHC_18",46,"ng/uL"
"25/08/2025 06:15:55 PM","0425ASHC_19",86,"ng/uL"
"25/08/2025 06:15:55 PM","0425ASHC_20",146,"ng/uL"
"25/08/2025 06:15:55 PM","0425ASHC_21",72,"ng/uL"
"25/08/2025 06:15:55 PM","0425ASHC_22",61.6,"ng/uL"
"25/08/2025 06:15:55 PM","0425ASHC_23",64.8,"ng/uL"
"25/08/2025 06:15:55 PM","0425ASHC_24",58.8,"ng/uL"
"25/08/2025 06:16:50 PM","0425ASHC_25",52,"ng/uL"
"25/08/2025 06:16:50 PM","0425ASHC_26",72,"ng/uL"
"25/08/2025 06:16:50 PM","0425ASHC_27",80,"ng/uL"
"25/08/2025 06:16:50 PM","0425ASHC_28",136,"ng/uL"
"25/08/2025 06:16:50 PM","0425ASHC_29",164,"ng/uL"
"25/08/2025 06:16:50 PM","0425ASHC_30",91.2,"ng/uL"
"25/08/2025 06:06:54 PM","0425ASHC_01",50.8,"ng/uL"
"25/08/2025 06:06:54 PM","0425ASHC_02",44.4,"ng/uL"
