"Sample_ID","Date_collected","Site","Lab_sample","Date_read1","reader1","Sex1","Stage1","Duplicate_read","Date_read2","reader2","Sex2","Stage2","Notes","Sex_final","Stage_final","Date_read3","reader3","Sex3","Stage3"
"0424ASHC_11",2024-04-03,"ASHC",11,"07-15-2025","Sarina Dery","Female","3_Early_Active",TRUE,"09-19-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424ASHC_12",2024-04-03,"ASHC",12,"07-15-2025","Sarina Dery","Male","3_Early_Active",TRUE,"09-19-2025","Kyra Lenderman","Male","3_Early_Active",NA,"Male","3_Early_Active",NA,NA,NA,NA
"0424ASHC_13",2024-04-03,"ASHC",13,"07-15-2025","Sarina Dery","ND","2_Developing",TRUE,"09-19-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424ASHC_14",2024-04-03,"ASHC",14,"07-15-2025","Sarina Dery","Male","3_Early_Active",TRUE,"09-19-2025","Kyra Lenderman","Male","3_Early_Active",NA,"Male","3_Early_Active",NA,NA,NA,NA
"0424ASHC_15",2024-04-03,"ASHC",15,"07-15-2025","Sarina Dery","ND","2_Developing",TRUE,"09-19-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424ASHC_16",2024-04-03,"ASHC",16,"07-15-2025","Sarina Dery","Female","3_Early_Active",TRUE,"09-19-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424ASHC_17",2024-04-03,"ASHC",17,"07-15-2025","Sarina Dery","ND","2_Developing",TRUE,"09-19-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424ASHC_18",2024-04-03,"ASHC",18,"07-15-2025","Sarina Dery","ND","2_Developing",TRUE,"09-19-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424ASHC_19",2024-04-03,"ASHC",19,"07-15-2025","Sarina Dery","ND","2_Developing",TRUE,"09-19-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424ASHC_20",2024-04-03,"ASHC",20,"07-15-2025","Sarina Dery","Female","3_Early_Active",TRUE,"09-19-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424ASHC_21",2024-04-03,"ASHC",21,"07-15-2025","Sarina Dery","ND","2_Developing",TRUE,"09-19-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424ASHC_22",2024-04-03,"ASHC",22,"07-15-2025","Sarina Dery","Female","3_Early_Active",TRUE,"09-19-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424ASHC_23",2024-04-03,"ASHC",23,"07-15-2025","Sarina Dery","Male","3_Early_Active",TRUE,"09-19-2025","Kyra Lenderman","Male","3_Early_Active",NA,"Male","3_Early_Active",NA,NA,NA,NA
"0424ASHC_24",2024-04-03,"ASHC",24,"07-15-2025","Sarina Dery","ND","2_Developing",TRUE,"09-19-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424ASHC_25",2024-04-03,"ASHC",25,"07-15-2025","Sarina Dery","ND","2_Developing",TRUE,"09-19-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424ASHC_26",2024-04-03,"ASHC",26,"07-15-2025","Sarina Dery","Male","3_Early_Active",TRUE,"09-19-2025","Kyra Lenderman","Male","3_Early_Active",NA,"Male","3_Early_Active",NA,NA,NA,NA
"0424ASHC_27",2024-04-03,"ASHC",27,"07-15-2025","Sarina Dery","ND","2_Developing",TRUE,"09-19-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424ASHC_28",2024-04-03,"ASHC",28,"07-15-2025","Sarina Dery","Female","3_Early_Active",TRUE,"09-19-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424ASHC_29",2024-04-03,"ASHC",29,"07-15-2025","Sarina Dery","ND","2_Developing",TRUE,"09-19-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424ASHC_30",2024-04-03,"ASHC",30,"07-15-2025","Sarina Dery","ND","2_Developing",TRUE,"09-19-2025","Kyra Lenderman","ND","2_Developing","hermaphrodite?-SD","ND","2_Developing",NA,NA,NA,NA
"0424FENC_01",2024-04-02,"FENC",1,"06-30-2025","Sarina Dery","ND","2_Developing",TRUE,"09-22-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424FENC_02",2024-04-02,"FENC",2,"06-30-2025","Sarina Dery","ND","2_Developing",TRUE,"09-22-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424FENC_03",2024-04-02,"FENC",3,"06-30-2025","Sarina Dery","ND","2_Developing",TRUE,"09-22-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424FENC_04",2024-04-02,"FENC",4,"06-30-2025","Sarina Dery","Female","3_Early_Active",TRUE,"09-22-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424FENC_05",2024-04-02,"FENC",5,"06-30-2025","Sarina Dery","Female","3_Early_Active",TRUE,"09-22-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424FENC_06",2024-04-02,"FENC",6,"06-30-2025","Sarina Dery","Female","3_Early_Active",TRUE,"09-22-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424FENC_07",2024-04-02,"FENC",7,"06-30-2025","Sarina Dery","ND","2_Developing",TRUE,"09-22-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424FENC_08",2024-04-02,"FENC",8,"06-30-2025","Sarina Dery","ND","2_Developing",TRUE,"09-22-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424FENC_09",2024-04-02,"FENC",9,"06-30-2025","Sarina Dery","ND","2_Developing",TRUE,"09-22-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424FENC_10",2024-04-02,"FENC",10,"06-30-2025","Sarina Dery","ND","2_Developing",TRUE,"09-22-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424FENC_11",2024-04-02,"FENC",11,"06-30-2025","Sarina Dery","Male","3_Early_Active",TRUE,"09-22-2025","Kyra Lenderman","Male","3_Early_Active",NA,"Male","3_Early_Active",NA,NA,NA,NA
"0424FENC_12",2024-04-02,"FENC",12,"06-30-2025","Sarina Dery","ND","2_Developing",TRUE,"09-22-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424FENC_13",2024-04-02,"FENC",13,"06-30-2025","Sarina Dery","ND","2_Developing",TRUE,"09-22-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424FENC_14",2024-04-02,"FENC",14,"06-30-2025","Sarina Dery","ND","2_Developing",TRUE,"09-22-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424FENC_15",2024-04-02,"FENC",15,"06-30-2025","Sarina Dery","Female","3_Early_Active",TRUE,"09-22-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424FENC_16",2024-04-02,"FENC",16,"06-30-2025","Sarina Dery","Female","3_Early_Active",TRUE,"09-22-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424FENC_17",2024-04-02,"FENC",17,"06-30-2025","Sarina Dery","ND","2_Developing",TRUE,"09-22-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424FENC_18",2024-04-02,"FENC",18,"06-30-2025","Sarina Dery","Female","3_Early_Active",TRUE,"09-22-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424FENC_19",2024-04-02,"FENC",19,"06-30-2025","Sarina Dery","Female","3_Early_Active",TRUE,"09-22-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424FENC_20",2024-04-02,"FENC",20,"06-30-2025","Sarina Dery","ND","2_Developing",TRUE,"09-22-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424FENC_21",2024-04-02,"FENC",21,"06-30-2025","Sarina Dery","Female","3_Early_Active",TRUE,"09-22-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424FENC_22",2024-04-02,"FENC",22,"06-30-2025","Sarina Dery","Female","3_Early_Active",TRUE,"09-22-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424FENC_23",2024-04-02,"FENC",23,"06-30-2025","Sarina Dery","Female","3_Early_Active",TRUE,"09-22-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424FENC_24",2024-04-02,"FENC",24,"06-30-2025","Sarina Dery","ND","2_Developing",TRUE,"09-22-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424FENC_25",2024-04-02,"FENC",25,"12-01-2025","Sarina Dery","Female","3_Early_Active",TRUE,"09-22-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424FENC_26",2024-04-02,"FENC",26,"06-30-2025","Sarina Dery","Female","3_Early_Active",TRUE,"09-22-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424FENC_27",2024-04-02,"FENC",27,"06-30-2025","Sarina Dery","Female","3_Early_Active",TRUE,"09-22-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424FENC_28",2024-04-02,"FENC",28,"06-30-2025","Sarina Dery","Male","3_Early_Active",TRUE,"09-22-2025","Kyra Lenderman","Male","3_Early_Active",NA,"Male","3_Early_Active",NA,NA,NA,NA
"0424FENC_29",2024-04-02,"FENC",29,"06-30-2025","Sarina Dery","ND","2_Developing",TRUE,"09-22-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424FENC_30",2024-04-02,"FENC",30,"06-30-2025","Sarina Dery","Female","3_Early_Active",TRUE,"09-22-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424GOLD_01",2024-04-22,"GOLD",1,"06-30-2025","Sarina Dery","Female","3_Early_Active",TRUE,"10-06-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424GOLD_02",2024-04-22,"GOLD",2,"06-30-2025","Sarina Dery","Female","3_Early_Active",TRUE,"10-06-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424GOLD_03",2024-04-22,"GOLD",3,"06-30-2025","Sarina Dery","Female","3_Early_Active",TRUE,"10-06-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424GOLD_04",2024-04-22,"GOLD",4,"06-30-2025","Sarina Dery","Female","3_Early_Active",TRUE,"10-06-2025","Kyra Lenderman","Hermaphrodite","3_Early_Active","possible hermaphrodite?","Hermaphrodite","3_Early_Active",NA,NA,NA,NA
"0424GOLD_05",2024-04-22,"GOLD",5,"06-30-2025","Sarina Dery","ND","2_Developing",TRUE,"10-06-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424GOLD_06",2024-04-22,"GOLD",6,"06-30-2025","Sarina Dery","Female","3_Early_Active",TRUE,"10-06-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424GOLD_07",2024-04-22,"GOLD",7,"06-30-2025","Sarina Dery","Male","3_Early_Active",TRUE,"10-06-2025","Kyra Lenderman","Male","3_Early_Active",NA,"Male","3_Early_Active",NA,NA,NA,NA
"0424GOLD_08",2024-04-22,"GOLD",8,"06-30-2025","Sarina Dery","Female","3_Early_Active",TRUE,"10-06-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424GOLD_09",2024-04-22,"GOLD",9,"06-30-2025","Sarina Dery","Female","3_Early_Active",TRUE,"10-06-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424GOLD_10",2024-04-22,"GOLD",10,"06-30-2025","Sarina Dery","ND","2_Developing",TRUE,"10-06-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424GOLD_11",2024-04-22,"GOLD",11,"06-30-2025","Sarina Dery","Male","3_Early_Active",TRUE,"10-06-2025","Kyra Lenderman","Male","3_Early_Active",NA,"Male","3_Early_Active",NA,NA,NA,NA
"0424GOLD_12",2024-04-22,"GOLD",12,"06-30-2025","Sarina Dery","Female","3_Early_Active",TRUE,"10-06-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424GOLD_13",2024-04-22,"GOLD",13,"06-30-2025","Sarina Dery","Male","3_Early_Active",TRUE,"10-06-2025","Kyra Lenderman","Male","3_Early_Active",NA,"Male","3_Early_Active",NA,NA,NA,NA
"0424GOLD_14",2024-04-22,"GOLD",14,"06-30-2025","Sarina Dery","ND","2_Developing",TRUE,"10-06-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424GOLD_15",2024-04-22,"GOLD",15,"06-30-2025","Sarina Dery","Female","3_Early_Active",TRUE,"10-06-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424GOLD_16",2024-04-22,"GOLD",16,"06-30-2025","Sarina Dery","Male","3_Early_Active",TRUE,"10-06-2025","Kyra Lenderman","Male","3_Early_Active",NA,"Male","3_Early_Active",NA,NA,NA,NA
"0424GOLD_17",2024-04-22,"GOLD",17,"06-30-2025","Sarina Dery","Female","3_Early_Active",TRUE,"10-06-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424GOLD_18",2024-04-22,"GOLD",18,"06-30-2025","Sarina Dery","ND","2_Developing",TRUE,"10-06-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424GOLD_19",2024-04-22,"GOLD",19,"06-30-2025","Sarina Dery","Female","3_Early_Active",TRUE,"10-06-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424GOLD_20",2024-04-22,"GOLD",20,"06-30-2025","Sarina Dery","Female","3_Early_Active",TRUE,"10-06-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424GOLD_21",2024-04-22,"GOLD",21,"06-30-2025","Sarina Dery","Male","3_Early_Active",TRUE,"10-06-2025","Kyra Lenderman","Male","3_Early_Active",NA,"Male","3_Early_Active",NA,NA,NA,NA
"0424GOLD_22",2024-04-22,"GOLD",22,"06-30-2025","Sarina Dery","Female","3_Early_Active",TRUE,"10-06-2025","Kyra Lenderman","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0424GOLD_23",2024-04-22,"GOLD",23,"06-30-2025","Sarina Dery","ND","1_Inactive_Indeterminate",TRUE,"10-06-2025","Kyra Lenderman","ND","1_Inactive_Indeterminate",NA,"ND","1_Inactive_Indeterminate",NA,NA,NA,NA
"0424GOLD_24",2024-04-22,"GOLD",24,"06-30-2025","Sarina Dery","ND","2_Developing",TRUE,"10-06-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"0424GOLD_25",2024-04-22,"GOLD",25,"06-30-2025","Sarina Dery","Male","3_Early_Active",TRUE,"10-06-2025","Kyra Lenderman","Male","3_Early_Active",NA,"Male","3_Early_Active",NA,NA,NA,NA
"0424GOLD_26",2024-04-22,"GOLD",26,"06-30-2025","Sarina Dery","Male","3_Early_Active",TRUE,"10-06-2025","Kyra Lenderman","Male","3_Early_Active",NA,"Male","3_Early_Active",NA,NA,NA,NA
"0424GOLD_27",2024-04-22,"GOLD",27,"06-30-2025","Sarina Dery","Female","3_Early_Active",TRUE,"10-06-2025","Kyra Lenderman","Female","3_Early_Active","possible hermaphrodite? -SD","Female","3_Early_Active",NA,NA,NA,NA
"0424GOLD_28",2024-04-22,"GOLD",28,"06-30-2025","Sarina Dery","Male","3_Early_Active",TRUE,"10-06-2025","Kyra Lenderman","Male","3_Early_Active",NA,"Male","3_Early_Active",NA,NA,NA,NA
"0424GOLD_29",2024-04-22,"GOLD",29,"06-30-2025","Sarina Dery","Female","3_Early_Active",TRUE,"10-06-2025","Kyra Lenderman","Female","3_Early_Active","possible hermaphrodite?-SD","Female","3_Early_Active",NA,NA,NA,NA
"0424GOLD_30",2024-04-22,"GOLD",30,"06-30-2025","Sarina Dery","Male","3_Early_Active",TRUE,"10-06-2025","Kyra Lenderman","Male","3_Early_Active",NA,"Male","3_Early_Active",NA,NA,NA,NA
"0523ASHC_01",2023-05-10,"ASHC",1,"01-03-2025","Kyra Lenderman","Male","4_Late_Mature",FALSE,NA,NA,NA,NA,NA,"Male","4_Late_Mature",NA,NA,NA,NA
"0523ASHC_02",2023-05-10,"ASHC",2,"01-03-2025","Kyra Lenderman","Female","3_Early_Active",TRUE,"03-03-2025","Mariah Kachmar","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0523ASHC_03",2023-05-10,"ASHC",3,"01-03-2025","Kyra Lenderman","Female","3_Early_Active",FALSE,NA,NA,NA,NA,NA,"Female","3_Early_Active",NA,NA,NA,NA
"0523ASHC_04",2023-05-10,"ASHC",4,"01-03-2025","Kyra Lenderman","Male","4_Late_Mature",FALSE,NA,NA,NA,NA,NA,"Male","4_Late_Mature",NA,NA,NA,NA
"0523ASHC_05",2023-05-10,"ASHC",5,"01-03-2025","Kyra Lenderman","Female","3_Early_Active",TRUE,"03-03-2025","Mariah Kachmar","Female","3_Early_Active","very full","Female","3_Early_Active",NA,NA,NA,NA
"0523ASHC_06",2023-05-10,"ASHC",6,"01-03-2025","Kyra Lenderman","Male","3_Early_Active",FALSE,NA,NA,NA,NA,NA,"Male","3_Early_Active",NA,NA,NA,NA
"0523ASHC_07",2023-05-10,"ASHC",7,"01-03-2025","Kyra Lenderman","Female","3_Early_Active",FALSE,NA,NA,NA,NA,"some parts are mature, some are not","Female","3_Early_Active",NA,NA,NA,NA
"0523ASHC_08",2023-05-10,"ASHC",8,"01-03-2025","Kyra Lenderman","ND","1_Inactive_Indeterminate",FALSE,NA,NA,NA,NA,NA,"ND","1_Inactive_Indeterminate",NA,NA,NA,NA
"0523ASHC_09",2023-05-10,"ASHC",9,"01-03-2025","Kyra Lenderman","Female","4_Late_Mature",TRUE,"03-03-2025","Mariah Kachmar","Female","4_Late_Mature",NA,"Female","4_Late_Mature",NA,NA,NA,NA
"0523ASHC_10",2023-05-10,"ASHC",10,"01-03-2025","Kyra Lenderman","Female","3_Early_Active",FALSE,NA,NA,NA,NA,NA,"Female","3_Early_Active",NA,NA,NA,NA
"0523ASHC_11",2023-05-10,"ASHC",11,"01-03-2025","Kyra Lenderman","Female","3_Early_Active",FALSE,NA,NA,NA,NA,NA,"Female","3_Early_Active",NA,NA,NA,NA
"0523ASHC_12",2023-05-10,"ASHC",12,"01-03-2025","Kyra Lenderman","Male","3_Early_Active",FALSE,NA,NA,NA,NA,NA,"Male","3_Early_Active",NA,NA,NA,NA
"0523ASHC_13",2023-05-10,"ASHC",13,"01-03-2025","Kyra Lenderman","Female","3_Early_Active",FALSE,NA,NA,NA,NA,NA,"Female","3_Early_Active",NA,NA,NA,NA
"0523ASHC_14",2023-05-10,"ASHC",14,"01-03-2025","Kyra Lenderman","Male","4_Late_Mature",FALSE,NA,NA,NA,NA,"gonads look mature, but cannot see tails with the dye","Male","4_Late_Mature",NA,NA,NA,NA
"0523ASHC_15",2023-05-10,"ASHC",15,"01-03-2025","Kyra Lenderman","Female","3_Early_Active",FALSE,NA,NA,NA,NA,NA,"Female","3_Early_Active",NA,NA,NA,NA
"0523ASHC_16",2023-05-10,"ASHC",16,"01-03-2025","Kyra Lenderman","Female","3_Early_Active",FALSE,NA,NA,NA,NA,NA,"Female","3_Early_Active",NA,NA,NA,NA
"0523ASHC_17",2023-05-10,"ASHC",17,"01-03-2025","Kyra Lenderman","Female","3_Early_Active",FALSE,NA,NA,NA,NA,NA,"Female","3_Early_Active",NA,NA,NA,NA
"0523ASHC_18",2023-05-10,"ASHC",18,"01-03-2025","Kyra Lenderman","Female","3_Early_Active",FALSE,NA,NA,NA,NA,"air in slide. Unable to see parts of the tissue","Female","3_Early_Active",NA,NA,NA,NA
"0523ASHC_19",2023-05-10,"ASHC",19,"01-03-2025","Kyra Lenderman","Female","3_Early_Active",FALSE,NA,NA,NA,NA,NA,"Female","3_Early_Active",NA,NA,NA,NA
"0523ASHC_20",2023-05-10,"ASHC",20,"01-03-2025","Kyra Lenderman","Female","3_Early_Active",FALSE,NA,NA,NA,NA,NA,"Female","3_Early_Active",NA,NA,NA,NA
"0523ASHC_21",2023-05-10,"ASHC",21,"01-03-2025","Kyra Lenderman","Female","3_Early_Active",FALSE,NA,NA,NA,NA,NA,"Female","3_Early_Active",NA,NA,NA,NA
"0523ASHC_22",2023-05-10,"ASHC",22,"01-03-2025","Kyra Lenderman","Male","3_Early_Active",FALSE,NA,NA,NA,NA,NA,"Male","3_Early_Active",NA,NA,NA,NA
"0523ASHC_23",2023-05-10,"ASHC",23,"01-03-2025","Kyra Lenderman","ND","2_Developing",FALSE,NA,NA,NA,NA,NA,"ND","2_Developing",NA,NA,NA,NA
"0523ASHC_24",2023-05-10,"ASHC",24,"01-03-2025","Kyra Lenderman","Female","3_Early_Active",FALSE,NA,NA,NA,NA,NA,"Female","3_Early_Active",NA,NA,NA,NA
"0523ASHC_25",2023-05-10,"ASHC",25,"01-03-2025","Kyra Lenderman","Female","3_Early_Active",FALSE,NA,NA,NA,NA,NA,"Female","3_Early_Active",NA,NA,NA,NA
"0523ASHC_26",2023-05-10,"ASHC",26,"01-03-2025","Kyra Lenderman","ND","2_Developing",FALSE,NA,NA,NA,NA,NA,"ND","2_Developing",NA,NA,NA,NA
"0523ASHC_27",2023-05-10,"ASHC",27,"01-03-2025","Kyra Lenderman","Female","4_Late_Mature",FALSE,NA,NA,NA,NA,"Very early stage of 4.","Female","4_Late_Mature",NA,NA,NA,NA
"0523ASHC_28",2023-05-10,"ASHC",28,"01-03-2025","Kyra Lenderman","Female","3_Early_Active",FALSE,NA,NA,NA,NA,NA,"Female","3_Early_Active",NA,NA,NA,NA
"0523ASHC_29",2023-05-10,"ASHC",29,"01-03-2025","Kyra Lenderman","Female","3_Early_Active",FALSE,NA,NA,NA,NA,NA,"Female","3_Early_Active",NA,NA,NA,NA
"0523ASHC_30",2023-05-10,"ASHC",30,"01-03-2025","Kyra Lenderman","Female","3_Early_Active",FALSE,NA,NA,NA,NA,NA,"Female","3_Early_Active",NA,NA,NA,NA
"0523FENC_01",2023-05-15,"FENC",1,"12-19-2024","Kyra Lenderman","Female","3_Early_Active",FALSE,NA,NA,NA,NA,NA,"Female","3_Early_Active",NA,NA,NA,NA
"0523FENC_02",2023-05-15,"FENC",2,"12-19-2024","Kyra Lenderman","Female","3_Early_Active",FALSE,NA,NA,NA,NA,NA,"Female","3_Early_Active",NA,NA,NA,NA
"0523FENC_03",2023-05-15,"FENC",3,"12-19-2024","Kyra Lenderman","Female","3_Early_Active",FALSE,NA,NA,NA,NA,NA,"Female","3_Early_Active",NA,NA,NA,NA
"0523FENC_04",2023-05-15,"FENC",4,"12-19-2024","Kyra Lenderman","Female","3_Early_Active",TRUE,"03-03-2025","Mariah Kachmar","Male","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0523FENC_05",2023-05-15,"FENC",5,"12-19-2024","Kyra Lenderman","Male","3_Early_Active",FALSE,NA,NA,NA,NA,"May be score 4 but did not see presents of tails, could be due to light staining. Ranked 3 also because space between gonads and outside of mantle is fairly large.","Male","3_Early_Active",NA,NA,NA,NA
"0523FENC_06",2023-05-15,"FENC",6,"12-19-2024","Kyra Lenderman","Female","4_Late_Mature",FALSE,NA,NA,NA,NA,"Double read please. Partially full, but gametes seem to be well developed/mature","Female","4_Late_Mature",NA,NA,NA,NA
"0523FENC_07",2023-05-15,"FENC",7,"12-19-2024","Kyra Lenderman","Female","3_Early_Active",FALSE,NA,NA,NA,NA,NA,"Female","3_Early_Active",NA,NA,NA,NA
"0523FENC_08",2023-05-15,"FENC",8,"12-19-2024","Kyra Lenderman","Female","3_Early_Active",FALSE,NA,NA,NA,NA,NA,"Female","3_Early_Active",NA,NA,NA,NA
"0523FENC_09",2023-05-15,"FENC",9,"12-19-2024","Kyra Lenderman","Male","3_Early_Active",FALSE,NA,NA,NA,NA,NA,"Male","3_Early_Active",NA,NA,NA,NA
"0523FENC_10",2023-05-15,"FENC",10,"12-19-2024","Kyra Lenderman","Female","3_Early_Active",FALSE,NA,NA,NA,NA,NA,"Female","3_Early_Active",NA,NA,NA,NA
"0523FENC_11",2023-05-15,"FENC",11,"12-19-2024","Kyra Lenderman","Female","4_Late_Mature",FALSE,NA,NA,NA,NA,NA,"Female","4_Late_Mature",NA,NA,NA,NA
"0523FENC_12",2023-05-15,"FENC",12,"12-19-2024","Kyra Lenderman","Female","3_Early_Active",TRUE,"03-03-2025","Mariah Kachmar","Female","3_Early_Active",NA,"Female","3_Early_Active",NA,NA,NA,NA
"0523FENC_13",2023-05-15,"FENC",13,"12-19-2024","Kyra Lenderman","ND","2_Developing",FALSE,NA,NA,NA,NA,"hermaphrodite? Or underdeveloped gonad","ND","2_Developing",NA,NA,NA,NA
"0523FENC_14",2023-05-15,"FENC",14,"12-19-2024","Kyra Lenderman","Female","4_Late_Mature",FALSE,NA,NA,NA,NA,NA,"Female","4_Late_Mature",NA,NA,NA,NA
"0523FENC_15",2023-05-15,"FENC",15,"12-19-2024","Kyra Lenderman","Female","3_Early_Active",FALSE,NA,NA,NA,NA,NA,"Female","3_Early_Active",NA,NA,NA,NA
"0523FENC_16",2023-05-15,"FENC",16,"12-19-2024","Kyra Lenderman","Male","4_Late_Mature",FALSE,NA,NA,NA,NA,NA,"Male","4_Late_Mature",NA,NA,NA,NA
"0523FENC_17",2023-05-15,"FENC",17,"12-19-2024","Kyra Lenderman","Female","3_Early_Active",FALSE,NA,NA,NA,NA,NA,"Female","3_Early_Active",NA,NA,NA,NA
"0523FENC_18",2023-05-15,"FENC",18,"12-19-2024","Kyra Lenderman","Female","3_Early_Active",FALSE,NA,NA,NA,NA,"bad cut","Female","3_Early_Active",NA,NA,NA,NA
"0523FENC_19",2023-05-15,"FENC",19,"12-19-2024","Kyra Lenderman","Male","3_Early_Active",FALSE,NA,NA,NA,NA,NA,"Male","3_Early_Active",NA,NA,NA,NA
