#,Date-Time (EST/EDT),Temperature   (°C),Button Down,Started Offset,Stopped,Button Up,End of File
1712,11/02/2024 05:54:40,14.498,,,,,
1713,11/02/2024 06:04:40,14.390,,,,,
1714,11/02/2024 06:14:40,14.305,,,,,
1715,11/02/2024 06:24:40,14.187,,,,,
1716,11/02/2024 06:34:40,13.983,,,,,
1717,11/02/2024 06:44:40,13.790,,,,,
1718,11/02/2024 06:54:40,13.650,,,,,
1719,11/02/2024 07:04:40,13.693,,,,,
1720,11/02/2024 07:14:40,13.897,,,,,
1721,11/02/2024 07:24:40,13.972,,,,,
1722,11/02/2024 07:34:40,14.262,,,,,
1723,11/02/2024 07:44:40,14.669,,,,,
1724,11/02/2024 07:54:40,14.787,,,,,
1725,11/02/2024 08:04:40,15.002,,,,,
1726,11/02/2024 08:14:40,15.066,,,,,
1727,11/02/2024 08:24:40,15.280,,,,,
1728,11/02/2024 08:34:40,15.431,,,,,
1729,11/02/2024 08:44:40,15.495,,,,,
1730,11/02/2024 08:54:40,15.527,,,,,
1731,11/02/2024 09:04:40,15.559,,,,,
1732,11/02/2024 09:14:40,15.570,,,,,
1733,11/02/2024 09:24:40,15.592,,,,,
1734,11/02/2024 09:34:40,15.624,,,,,
1735,11/02/2024 09:44:40,15.677,,,,,
1736,11/02/2024 09:54:40,15.731,,,,,
1737,11/02/2024 10:04:40,15.763,,,,,
1738,11/02/2024 10:14:40,15.785,,,,,
1739,11/02/2024 10:24:40,15.795,,,,,
1740,11/02/2024 10:34:40,15.827,,,,,
1741,11/02/2024 10:44:40,15.860,,,,,
1742,11/02/2024 10:54:40,15.892,,,,,
1743,11/02/2024 11:04:40,15.892,,,,,
1744,11/02/2024 11:14:40,15.903,,,,,
1745,11/02/2024 11:24:40,15.913,,,,,
1746,11/02/2024 11:34:40,15.913,,,,,
1747,11/02/2024 11:44:40,15.935,,,,,
1748,11/02/2024 11:54:40,15.935,,,,,
1749,11/02/2024 12:04:40,15.935,,,,,
1750,11/02/2024 12:14:40,15.935,,,,,
1751,11/02/2024 12:24:40,15.945,,,,,
1752,11/02/2024 12:34:40,15.967,,,,,
1753,11/02/2024 12:44:40,16.031,,,,,
1754,11/02/2024 12:54:40,16.106,,,,,
1755,11/02/2024 13:04:40,16.106,,,,,
1756,11/02/2024 13:14:40,16.096,,,,,
1757,11/02/2024 13:24:40,16.149,,,,,
1758,11/02/2024 13:34:40,16.171,,,,,
1759,11/02/2024 13:44:40,16.192,,,,,
1760,11/02/2024 13:54:40,16.203,,,,,
1761,11/02/2024 14:04:40,16.224,,,,,
1762,11/02/2024 14:14:40,16.235,,,,,
1763,11/02/2024 14:24:40,16.256,,,,,
1764,11/02/2024 14:34:40,16.246,,,,,
1765,11/02/2024 14:44:40,16.235,,,,,
1766,11/02/2024 14:54:40,16.235,,,,,
1767,11/02/2024 15:04:40,16.246,,,,,
1768,11/02/2024 15:14:40,16.235,,,,,
1769,11/02/2024 15:24:40,16.224,,,,,
1770,11/02/2024 15:34:40,16.192,,,,,
1771,11/02/2024 15:44:40,16.149,,,,,
1772,11/02/2024 15:54:40,16.117,,,,,
1773,11/02/2024 16:04:40,16.117,,,,,
1774,11/02/2024 16:14:40,16.117,,,,,
1775,11/02/2024 16:24:40,16.117,,,,,
1776,11/02/2024 16:34:40,16.085,,,,,
1777,11/02/2024 16:44:40,16.063,,,,,
1778,11/02/2024 16:54:40,16.042,,,,,
1779,11/02/2024 17:04:40,15.967,,,,,
1780,11/02/2024 17:14:40,15.935,,,,,
1781,11/02/2024 17:24:40,15.892,,,,,
1782,11/02/2024 17:34:40,15.838,,,,,
1783,11/02/2024 17:44:40,15.795,,,,,
1784,11/02/2024 17:54:40,15.731,,,,,
1785,11/02/2024 18:04:40,15.656,,,,,
1786,11/02/2024 18:14:40,15.463,,,,,
1787,11/02/2024 18:24:40,15.334,,,,,
1788,11/02/2024 18:34:40,15.356,,,,,
1789,11/02/2024 18:44:40,15.130,,,,,
1790,11/02/2024 18:54:40,14.980,,,,,
1791,11/02/2024 19:04:40,14.701,,,,,
1792,11/02/2024 19:14:40,14.691,,,,,
1793,11/02/2024 19:24:40,14.229,,,,,
1794,11/02/2024 19:34:40,14.069,,,,,
1795,11/02/2024 19:44:40,14.133,,,,,
1796,11/02/2024 19:54:40,14.079,,,,,
1797,11/02/2024 20:04:40,14.154,,,,,
1798,11/02/2024 20:14:40,14.723,,,,,
1799,11/02/2024 20:24:40,15.227,,,,,
1800,11/02/2024 20:34:40,15.463,,,,,
1801,11/02/2024 20:44:40,15.506,,,,,
1802,11/02/2024 20:54:40,15.570,,,,,
1803,11/02/2024 21:04:40,15.538,,,,,
1804,11/02/2024 21:14:40,15.570,,,,,
1805,11/02/2024 21:24:40,15.602,,,,,
1806,11/02/2024 21:34:40,15.549,,,,,
1807,11/02/2024 21:44:40,15.570,,,,,
1808,11/02/2024 21:54:40,15.549,,,,,
1809,11/02/2024 22:04:40,15.602,,,,,
1810,11/02/2024 22:14:40,15.677,,,,,
1811,11/02/2024 22:24:40,15.742,,,,,
1812,11/02/2024 22:34:40,15.763,,,,,
1813,11/02/2024 22:44:40,15.763,,,,,
1814,11/02/2024 22:54:40,15.763,,,,,
1815,11/02/2024 23:04:40,15.763,,,,,
1816,11/02/2024 23:14:40,15.742,,,,,
1817,11/02/2024 23:24:40,15.720,,,,,
1818,11/02/2024 23:34:40,15.688,,,,,
1819,11/02/2024 23:44:40,15.656,,,,,
1820,11/02/2024 23:54:40,15.634,,,,,
1821,11/03/2024 00:04:40,15.624,,,,,
1822,11/03/2024 00:14:40,15.613,,,,,
1823,11/03/2024 00:24:40,15.592,,,,,
1824,11/03/2024 00:34:40,15.592,,,,,
1825,11/03/2024 00:44:40,15.592,,,,,
1826,11/03/2024 00:54:40,15.570,,,,,
1827,11/03/2024 01:04:40,15.549,,,,,
1828,11/03/2024 01:14:40,15.538,,,,,
1829,11/03/2024 01:24:40,15.506,,,,,
1830,11/03/2024 01:34:40,15.484,,,,,
1831,11/03/2024 01:44:40,15.474,,,,,
1832,11/03/2024 01:54:40,15.431,,,,,
1833,11/03/2024 01:04:40,15.345,,,,,
1834,11/03/2024 01:14:40,15.313,,,,,
1835,11/03/2024 01:24:40,15.313,,,,,
1836,11/03/2024 01:34:40,15.259,,,,,
1837,11/03/2024 01:44:40,15.216,,,,,
1838,11/03/2024 01:54:40,15.130,,,,,
1839,11/03/2024 02:04:40,15.012,,,,,
1840,11/03/2024 02:14:40,14.884,,,,,
1841,11/03/2024 02:24:40,14.851,,,,,
1842,11/03/2024 02:34:40,14.734,,,,,
1843,11/03/2024 02:44:40,14.626,,,,,
1844,11/03/2024 02:54:40,14.540,,,,,
1845,11/03/2024 03:04:40,14.433,,,,,
1846,11/03/2024 03:14:40,14.315,,,,,
1847,11/03/2024 03:24:40,14.208,,,,,
1848,11/03/2024 03:34:40,14.090,,,,,
1849,11/03/2024 03:44:40,13.940,,,,,
1850,11/03/2024 03:54:40,13.758,,,,,
1851,11/03/2024 04:04:40,13.672,,,,,
1852,11/03/2024 04:14:40,13.618,,,,,
1853,11/03/2024 04:24:40,13.489,,,,,
1854,11/03/2024 04:34:40,13.211,,,,,
1855,11/03/2024 04:44:40,13.071,,,,,
1856,11/03/2024 04:54:40,13.007,,,,,
1857,11/03/2024 05:04:40,12.953,,,,,
1858,11/03/2024 05:14:40,12.889,,,,,
1859,11/03/2024 05:24:40,12.857,,,,,
1860,11/03/2024 05:34:40,12.824,,,,,
1861,11/03/2024 05:44:40,12.556,,,,,
1862,11/03/2024 05:54:40,12.299,,,,,
1863,11/03/2024 06:04:40,12.192,,,,,
1864,11/03/2024 06:14:40,12.074,,,,,
1865,11/03/2024 06:24:40,11.698,,,,,
1866,11/03/2024 06:34:40,11.452,,,,,
1867,11/03/2024 06:44:40,11.752,,,,,
1868,11/03/2024 06:54:40,11.763,,,,,
1869,11/03/2024 07:04:40,12.009,,,,,
1870,11/03/2024 07:14:40,12.492,,,,,
1871,11/03/2024 07:24:40,12.578,,,,,
1872,11/03/2024 07:34:40,12.803,,,,,
1873,11/03/2024 07:44:40,13.404,,,,,
1874,11/03/2024 07:54:40,14.015,,,,,
1875,11/03/2024 08:04:40,14.187,,,,,
1876,11/03/2024 08:14:40,14.294,,,,,
1877,11/03/2024 08:24:40,14.326,,,,,
1878,11/03/2024 08:34:40,14.412,,,,,
1879,11/03/2024 08:44:40,14.498,,,,,
1880,11/03/2024 08:54:40,14.562,,,,,
1881,11/03/2024 09:04:40,14.616,,,,,
1882,11/03/2024 09:14:40,14.648,,,,,
1883,11/03/2024 09:24:40,14.691,,,,,
1884,11/03/2024 09:34:40,14.734,,,,,
1885,11/03/2024 09:44:40,14.755,,,,,
1886,11/03/2024 09:54:40,14.776,,,,,
1887,11/03/2024 10:04:40,14.798,,,,,
1888,11/03/2024 10:14:40,14.819,,,,,
1889,11/03/2024 10:24:40,14.841,,,,,
1890,11/03/2024 10:34:40,14.787,,,,,
1891,11/03/2024 10:44:40,14.819,,,,,
1892,11/03/2024 10:54:40,14.819,,,,,
1893,11/03/2024 11:04:40,14.819,,,,,
1894,11/03/2024 11:14:40,14.819,,,,,
1895,11/03/2024 11:24:40,14.830,,,,,
1896,11/03/2024 11:34:40,14.819,,,,,
1897,11/03/2024 11:44:40,14.873,,,,,
1898,11/03/2024 11:54:40,14.862,,,,,
1899,11/03/2024 12:04:40,14.873,,,,,
1900,11/03/2024 12:14:40,14.937,,,,,
1901,11/03/2024 12:24:40,15.023,,,,,
1902,11/03/2024 12:34:40,15.045,,,,,
1903,11/03/2024 12:44:40,15.034,,,,,
1904,11/03/2024 12:54:40,15.023,,,,,
1905,11/03/2024 13:04:40,15.077,,,,,
1906,11/03/2024 13:14:40,15.109,,,,,
1907,11/03/2024 13:24:40,15.130,,,,,
1908,11/03/2024 13:34:40,15.163,,,,,
1909,11/03/2024 13:44:40,15.163,,,,,
1910,11/03/2024 13:54:40,15.173,,,,,
1911,11/03/2024 14:04:40,15.184,,,,,
1912,11/03/2024 14:14:40,15.173,,,,,
1913,11/03/2024 14:24:40,15.173,,,,,
1914,11/03/2024 14:34:40,15.152,,,,,
1915,11/03/2024 14:44:40,15.109,,,,,
1916,11/03/2024 14:54:40,15.034,,,,,
1917,11/03/2024 15:04:40,14.991,,,,,
1918,11/03/2024 15:14:40,14.937,,,,,
1919,11/03/2024 15:24:40,14.905,,,,,
1920,11/03/2024 15:34:40,14.873,,,,,
1921,11/03/2024 15:44:40,14.851,,,,,
1922,11/03/2024 15:54:40,14.798,,,,,
1923,11/03/2024 16:04:40,14.734,,,,,
1924,11/03/2024 16:14:40,14.680,,,,,
1925,11/03/2024 16:24:40,14.648,,,,,
1926,11/03/2024 16:34:40,14.583,,,,,
1927,11/03/2024 16:44:40,14.562,,,,,
1928,11/03/2024 16:54:40,14.530,,,,,
1929,11/03/2024 17:04:40,14.508,,,,,
1930,11/03/2024 17:14:40,14.444,,,,,
1931,11/03/2024 17:24:40,14.412,,,,,
1932,11/03/2024 17:34:40,14.347,,,,,
1933,11/03/2024 17:44:40,14.165,,,,,
1934,11/03/2024 17:54:40,13.940,,,,,
1935,11/03/2024 18:04:40,13.715,,,,,
1936,11/03/2024 18:14:40,13.468,,,,,
1937,11/03/2024 18:24:40,12.964,,,,,
1938,11/03/2024 18:34:40,12.942,,,,,
1939,11/03/2024 18:44:40,13.039,,,,,
1940,11/03/2024 18:54:40,12.835,,,,,
1941,11/03/2024 19:04:40,12.782,,,,,
1942,11/03/2024 19:14:40,12.395,,,,,
1943,11/03/2024 19:24:40,12.374,,,,,
1944,11/03/2024 19:34:40,12.481,,,,,
1945,11/03/2024 19:44:40,12.685,,,,,
1946,11/03/2024 19:54:40,12.835,,,,,
1947,11/03/2024 20:04:40,13.607,,,,,
1948,11/03/2024 20:14:40,13.929,,,,,
1949,11/03/2024 20:24:40,14.004,,,,,
1950,11/03/2024 20:34:40,14.101,,,,,
1951,11/03/2024 20:44:40,14.101,,,,,
1952,11/03/2024 20:54:40,14.240,,,,,
1953,11/03/2024 21:04:40,14.358,,,,,
1954,11/03/2024 21:14:40,14.487,,,,,
1955,11/03/2024 21:24:40,14.508,,,,,
1956,11/03/2024 21:34:40,14.562,,,,,
1957,11/03/2024 21:44:40,14.605,,,,,
1958,11/03/2024 21:54:40,14.648,,,,,
1959,11/03/2024 22:04:40,14.680,,,,,
1960,11/03/2024 22:14:40,14.723,,,,,
1961,11/03/2024 22:24:40,14.734,,,,,
1962,11/03/2024 22:34:40,14.734,,,,,
1963,11/03/2024 22:44:40,14.701,,,,,
1964,11/03/2024 22:54:40,14.669,,,,,
1965,11/03/2024 23:04:40,14.648,,,,,
1966,11/03/2024 23:14:40,14.616,,,,,
1967,11/03/2024 23:24:40,14.616,,,,,
1968,11/03/2024 23:34:40,14.594,,,,,
1969,11/03/2024 23:44:40,14.583,,,,,
1970,11/03/2024 23:54:40,14.530,,,,,
1971,11/04/2024 00:04:40,14.498,,,,,
1972,11/04/2024 00:14:40,14.401,,,,,
1973,11/04/2024 00:24:40,14.380,,,,,
1974,11/04/2024 00:34:40,14.390,,,,,
1975,11/04/2024 00:44:40,14.401,,,,,
1976,11/04/2024 00:54:40,14.401,,,,,
1977,11/04/2024 01:04:40,14.390,,,,,
1978,11/04/2024 01:14:40,14.380,,,,,
1979,11/04/2024 01:24:40,14.326,,,,,
1980,11/04/2024 01:34:40,14.315,,,,,
1981,11/04/2024 01:44:40,14.326,,,,,
1982,11/04/2024 01:54:40,14.305,,,,,
1983,11/04/2024 02:04:40,14.305,,,,,
1984,11/04/2024 02:14:40,14.262,,,,,
1985,11/04/2024 02:24:40,14.229,,,,,
1986,11/04/2024 02:34:40,14.144,,,,,
1987,11/04/2024 02:44:40,14.079,,,,,
1988,11/04/2024 02:54:40,13.983,,,,,
1989,11/04/2024 03:04:40,13.929,,,,,
1990,11/04/2024 03:14:40,13.886,,,,,
1991,11/04/2024 03:24:40,13.790,,,,,
1992,11/04/2024 03:34:40,13.693,,,,,
1993,11/04/2024 03:44:40,13.586,,,,,
1994,11/04/2024 03:54:40,13.446,,,,,
1995,11/04/2024 04:04:40,13.318,,,,,
1996,11/04/2024 04:14:40,13.243,,,,,
1997,11/04/2024 04:24:40,13.103,,,,,
1998,11/04/2024 04:34:40,12.942,,,,,
1999,11/04/2024 04:44:40,12.835,,,,,
2000,11/04/2024 04:54:40,12.782,,,,,
2001,11/04/2024 05:04:40,12.696,,,,,
2002,11/04/2024 05:14:40,12.524,,,,,
2003,11/04/2024 05:24:40,12.374,,,,,
2004,11/04/2024 05:34:40,12.342,,,,,
2005,11/04/2024 05:44:40,12.310,,,,,
2006,11/04/2024 05:54:40,12.256,,,,,
2007,11/04/2024 06:04:40,12.181,,,,,
2008,11/04/2024 06:14:40,12.084,,,,,
2009,11/04/2024 06:24:40,11.827,,,,,
2010,11/04/2024 06:34:40,11.580,,,,,
2011,11/04/2024 06:44:40,11.537,,,,,
2012,11/04/2024 06:54:40,11.291,,,,,
2013,11/04/2024 07:04:40,11.355,,,,,
2014,11/04/2024 07:14:40,10.937,,,,,
2015,11/04/2024 07:24:40,11.055,,,,,
2016,11/04/2024 07:34:40,11.301,,,,,
2017,11/04/2024 07:44:40,11.623,,,,,
2018,11/04/2024 07:54:40,11.966,,,,,
2019,11/04/2024 08:04:40,12.127,,,,,
2020,11/04/2024 08:14:40,12.363,,,,,
2021,11/04/2024 08:24:40,12.803,,,,,
2022,11/04/2024 08:34:40,13.093,,,,,
2023,11/04/2024 08:44:40,13.178,,,,,
2024,11/04/2024 08:54:40,13.286,,,,,
2025,11/04/2024 09:04:40,13.404,,,,,
2026,11/04/2024 09:14:40,13.554,,,,,
2027,11/04/2024 09:24:40,13.618,,,,,
2028,11/04/2024 09:34:40,13.758,,,,,
2029,11/04/2024 09:44:40,13.833,,,,,
2030,11/04/2024 09:54:40,13.918,,,,,
2031,11/04/2024 10:04:40,13.993,,,,,
2032,11/04/2024 10:14:40,14.047,,,,,
2033,11/04/2024 10:24:40,14.122,,,,,
2034,11/04/2024 10:34:40,14.154,,,,,
2035,11/04/2024 10:44:40,14.219,,,,,
2036,11/04/2024 10:54:40,14.240,,,,,
2037,11/04/2024 11:04:40,14.294,,,,,
2038,11/04/2024 11:14:40,14.326,,,,,
2039,11/04/2024 11:24:40,14.358,,,,,
2040,11/04/2024 11:34:40,14.390,,,,,
2041,11/04/2024 11:44:40,14.380,,,,,
2042,11/04/2024 11:54:40,14.412,,,,,
2043,11/04/2024 12:04:40,14.476,,,,,
2044,11/04/2024 12:14:40,14.487,,,,,
2045,11/04/2024 12:24:40,14.519,,,,,
2046,11/04/2024 12:34:40,14.551,,,,,
2047,11/04/2024 12:44:40,14.594,,,,,
2048,11/04/2024 12:54:40,14.669,,,,,
2049,11/04/2024 13:04:40,14.658,,,,,
2050,11/04/2024 13:14:40,14.648,,,,,
2051,11/04/2024 13:24:40,14.616,,,,,
2052,11/04/2024 13:34:40,14.616,,,,,
2053,11/04/2024 13:44:40,14.616,,,,,
2054,11/04/2024 13:54:40,14.616,,,,,
2055,11/04/2024 14:04:40,14.616,,,,,
2056,11/04/2024 14:14:40,14.616,,,,,
2057,11/04/2024 14:24:40,14.540,,,,,
2058,11/04/2024 14:34:40,14.487,,,,,
2059,11/04/2024 14:44:40,14.444,,,,,
2060,11/04/2024 14:54:40,14.412,,,,,
2061,11/04/2024 15:04:40,14.412,,,,,
2062,11/04/2024 15:14:40,14.358,,,,,
2063,11/04/2024 15:24:40,14.294,,,,,
2064,11/04/2024 15:34:40,14.197,,,,,
2065,11/04/2024 15:44:40,14.133,,,,,
2066,11/04/2024 15:54:40,14.069,,,,,
2067,11/04/2024 16:04:40,14.026,,,,,
2068,11/04/2024 16:14:40,13.983,,,,,
2069,11/04/2024 16:24:40,13.940,,,,,
2070,11/04/2024 16:34:40,13.886,,,,,
2071,11/04/2024 16:44:40,13.811,,,,,
2072,11/04/2024 16:54:40,13.811,,,,,
2073,11/04/2024 17:04:40,13.822,,,,,
2074,11/04/2024 17:14:40,13.790,,,,,
2075,11/04/2024 17:24:40,13.758,,,,,
2076,11/04/2024 17:34:40,13.736,,,,,
2077,11/04/2024 17:44:40,13.725,,,,,
2078,11/04/2024 17:54:40,13.715,,,,,
2079,11/04/2024 18:04:40,13.693,,,,,
2080,11/04/2024 18:14:40,13.607,,,,,
2081,11/04/2024 18:24:40,13.489,,,,,
2082,11/04/2024 18:34:40,13.468,,,,,
2083,11/04/2024 18:44:40,13.393,,,,,
2084,11/04/2024 18:54:40,13.318,,,,,
2085,11/04/2024 19:04:40,13.264,,,,,
2086,11/04/2024 19:14:40,13.028,,,,,
2087,11/04/2024 19:24:40,12.824,,,,,
2088,11/04/2024 19:34:40,12.492,,,,,
2089,11/04/2024 19:44:40,12.471,,,,,
2090,11/04/2024 19:54:40,12.406,,,,,
2091,11/04/2024 20:04:40,12.546,,,,,
2092,11/04/2024 20:14:40,12.535,,,,,
2093,11/04/2024 20:24:40,12.642,,,,,
2094,11/04/2024 20:34:40,12.932,,,,,
2095,11/04/2024 20:44:40,13.060,,,,,
2096,11/04/2024 20:54:40,13.211,,,,,
2097,11/04/2024 21:04:40,13.425,,,,,
2098,11/04/2024 21:14:40,13.672,,,,,
2099,11/04/2024 21:24:40,13.725,,,,,
2100,11/04/2024 21:34:40,13.747,,,,,
2101,11/04/2024 21:44:40,13.822,,,,,
2102,11/04/2024 21:54:40,13.886,,,,,
2103,11/04/2024 22:04:40,13.918,,,,,
2104,11/04/2024 22:14:40,13.918,,,,,
2105,11/04/2024 22:24:40,13.929,,,,,
2106,11/04/2024 22:34:40,13.951,,,,,
2107,11/04/2024 22:44:40,13.961,,,,,
2108,11/04/2024 22:54:40,13.983,,,,,
2109,11/04/2024 23:04:40,14.004,,,,,
2110,11/04/2024 23:14:40,13.993,,,,,
2111,11/04/2024 23:24:40,14.015,,,,,
2112,11/04/2024 23:34:40,14.026,,,,,
2113,11/04/2024 23:44:40,14.036,,,,,
2114,11/04/2024 23:54:40,14.047,,,,,
2115,11/05/2024 00:04:40,14.026,,,,,
2116,11/05/2024 00:14:40,14.015,,,,,
2117,11/05/2024 00:24:40,13.993,,,,,
2118,11/05/2024 00:34:40,14.015,,,,,
2119,11/05/2024 00:44:40,13.983,,,,,
2120,11/05/2024 00:54:40,13.993,,,,,
2121,11/05/2024 01:04:40,13.983,,,,,
2122,11/05/2024 01:14:40,13.983,,,,,
2123,11/05/2024 01:24:40,13.993,,,,,
2124,11/05/2024 01:34:40,13.993,,,,,
2125,11/05/2024 01:44:40,13.993,,,,,
2126,11/05/2024 01:54:40,13.983,,,,,
2127,11/05/2024 02:04:40,13.983,,,,,
2128,11/05/2024 02:14:40,13.972,,,,,
2129,11/05/2024 02:24:40,13.961,,,,,
2130,11/05/2024 02:34:40,13.961,,,,,
2131,11/05/2024 02:44:40,13.951,,,,,
2132,11/05/2024 02:54:40,13.929,,,,,
2133,11/05/2024 03:04:40,13.876,,,,,
2134,11/05/2024 03:14:40,13.811,,,,,
2135,11/05/2024 03:24:40,13.790,,,,,
2136,11/05/2024 03:34:40,13.779,,,,,
2137,11/05/2024 03:44:40,13.758,,,,,
2138,11/05/2024 03:54:40,13.725,,,,,
2139,11/05/2024 04:04:40,13.693,,,,,
2140,11/05/2024 04:14:40,13.640,,,,,
2141,11/05/2024 04:24:40,13.607,,,,,
2142,11/05/2024 04:34:40,13.554,,,,,
2143,11/05/2024 04:44:40,13.511,,,,,
2144,11/05/2024 04:54:40,13.468,,,,,
2145,11/05/2024 05:04:40,13.404,,,,,
2146,11/05/2024 05:14:40,13.361,,,,,
2147,11/05/2024 05:24:40,13.318,,,,,
2148,11/05/2024 05:34:40,13.296,,,,,
2149,11/05/2024 05:44:40,13.275,,,,,
2150,11/05/2024 05:54:40,13.221,,,,,
2151,11/05/2024 06:04:40,13.157,,,,,
2152,11/05/2024 06:14:40,13.082,,,,,
2153,11/05/2024 06:24:40,13.103,,,,,
2154,11/05/2024 06:34:40,13.093,,,,,
2155,11/05/2024 06:44:40,13.060,,,,,
2156,11/05/2024 06:54:40,13.007,,,,,
2157,11/05/2024 07:04:40,12.996,,,,,
2158,11/05/2024 07:14:40,12.910,,,,,
2159,11/05/2024 07:24:40,12.857,,,,,
2160,11/05/2024 07:34:40,12.846,,,,,
2161,11/05/2024 07:44:40,12.803,,,,,
2162,11/05/2024 07:54:40,12.631,,,,,
2163,11/05/2024 08:04:40,12.706,,,,,
2164,11/05/2024 08:14:40,12.728,,,,,
2165,11/05/2024 08:24:40,12.942,,,,,
2166,11/05/2024 08:34:40,13.146,,,,,
2167,11/05/2024 08:44:40,13.296,,,,,
2168,11/05/2024 08:54:40,13.446,,,,,
2169,11/05/2024 09:04:40,13.661,,,,,
2170,11/05/2024 09:14:40,13.800,,,,,
2171,11/05/2024 09:24:40,13.865,,,,,
2172,11/05/2024 09:34:40,13.929,,,,,
2173,11/05/2024 09:44:40,13.972,,,,,
2174,11/05/2024 09:54:40,13.983,,,,,
2175,11/05/2024 10:04:40,14.026,,,,,
2176,11/05/2024 10:14:40,14.069,,,,,
2177,11/05/2024 10:24:40,14.144,,,,,
2178,11/05/2024 10:34:40,14.219,,,,,
2179,11/05/2024 10:44:40,14.262,,,,,
2180,11/05/2024 10:54:40,14.283,,,,,
2181,11/05/2024 11:04:40,14.305,,,,,
2182,11/05/2024 11:14:40,14.358,,,,,
2183,11/05/2024 11:24:40,14.390,,,,,
2184,11/05/2024 11:34:40,14.412,,,,,
2185,11/05/2024 11:44:40,14.444,,,,,
2186,11/05/2024 11:54:40,14.465,,,,,
2187,11/05/2024 12:04:40,14.476,,,,,
2188,11/05/2024 12:14:40,14.487,,,,,
2189,11/05/2024 12:24:40,14.498,,,,,
2190,11/05/2024 12:34:40,14.508,,,,,
2191,11/05/2024 12:44:40,14.530,,,,,
2192,11/05/2024 12:54:40,14.562,,,,,
2193,11/05/2024 13:04:40,14.573,,,,,
2194,11/05/2024 13:14:40,14.605,,,,,
2195,11/05/2024 13:24:40,14.648,,,,,
2196,11/05/2024 13:34:40,14.669,,,,,
2197,11/05/2024 13:44:40,14.701,,,,,
2198,11/05/2024 13:54:40,14.712,,,,,
2199,11/05/2024 14:04:40,14.712,,,,,
2200,11/05/2024 14:14:40,14.766,,,,,
2201,11/05/2024 14:24:40,14.830,,,,,
2202,11/05/2024 14:34:40,14.862,,,,,
2203,11/05/2024 14:44:40,14.894,,,,,
2204,11/05/2024 14:54:40,14.937,,,,,
2205,11/05/2024 15:04:40,14.959,,,,,
2206,11/05/2024 15:14:40,15.002,,,,,
2207,11/05/2024 15:24:40,15.045,,,,,
2208,11/05/2024 15:34:40,15.077,,,,,
2209,11/05/2024 15:44:40,15.109,,,,,
2210,11/05/2024 15:54:40,15.120,,,,,
2211,11/05/2024 16:04:40,15.130,,,,,
2212,11/05/2024 16:14:40,15.130,,,,,
2213,11/05/2024 16:24:40,15.141,,,,,
2214,11/05/2024 16:34:40,15.163,,,,,
2215,11/05/2024 16:44:40,15.173,,,,,
2216,11/05/2024 16:54:40,15.195,,,,,
2217,11/05/2024 17:04:40,15.227,,,,,
2218,11/05/2024 17:14:40,15.248,,,,,
2219,11/05/2024 17:24:40,15.270,,,,,
2220,11/05/2024 17:34:40,15.248,,,,,
2221,11/05/2024 17:44:40,15.248,,,,,
2222,11/05/2024 17:54:40,15.280,,,,,
2223,11/05/2024 18:04:40,15.323,,,,,
2224,11/05/2024 18:14:40,15.302,,,,,
2225,11/05/2024 18:24:40,15.302,,,,,
2226,11/05/2024 18:34:40,15.302,,,,,
2227,11/05/2024 18:44:40,15.280,,,,,
2228,11/05/2024 18:54:40,15.280,,,,,
2229,11/05/2024 19:04:40,15.280,,,,,
2230,11/05/2024 19:14:40,15.270,,,,,
2231,11/05/2024 19:24:40,15.248,,,,,
2232,11/05/2024 19:34:40,15.205,,,,,
2233,11/05/2024 19:44:40,15.152,,,,,
2234,11/05/2024 19:54:40,15.109,,,,,
2235,11/05/2024 20:04:40,15.002,,,,,
2236,11/05/2024 20:14:40,14.894,,,,,
2237,11/05/2024 20:24:40,14.734,,,,,
2238,11/05/2024 20:34:40,14.648,,,,,
2239,11/05/2024 20:44:40,14.658,,,,,
2240,11/05/2024 20:54:40,14.766,,,,,
2241,11/05/2024 21:04:40,14.841,,,,,
2242,11/05/2024 21:14:40,14.830,,,,,
2243,11/05/2024 21:24:40,14.723,,,,,
2244,11/05/2024 21:34:40,14.787,,,,,
2245,11/05/2024 21:44:40,14.819,,,,,
2246,11/05/2024 21:54:40,14.841,,,,,
2247,11/05/2024 22:04:40,14.819,,,,,
2248,11/05/2024 22:14:40,14.819,,,,,
2249,11/05/2024 22:24:40,14.787,,,,,
2250,11/05/2024 22:34:40,14.787,,,,,
2251,11/05/2024 22:44:40,14.787,,,,,
2252,11/05/2024 22:54:40,14.787,,,,,
2253,11/05/2024 23:04:40,14.776,,,,,
2254,11/05/2024 23:14:40,14.744,,,,,
2255,11/05/2024 23:24:40,14.734,,,,,
2256,11/05/2024 23:34:40,14.712,,,,,
2257,11/05/2024 23:44:40,14.701,,,,,
2258,11/05/2024 23:54:40,14.701,,,,,
2259,11/06/2024 00:04:40,14.712,,,,,
2260,11/06/2024 00:14:40,14.734,,,,,
2261,11/06/2024 00:24:40,14.734,,,,,
2262,11/06/2024 00:34:40,14.734,,,,,
2263,11/06/2024 00:44:40,14.734,,,,,
2264,11/06/2024 00:54:40,14.744,,,,,
2265,11/06/2024 01:04:40,14.755,,,,,
2266,11/06/2024 01:14:40,14.755,,,,,
2267,11/06/2024 01:24:40,14.766,,,,,
2268,11/06/2024 01:34:40,14.776,,,,,
2269,11/06/2024 01:44:40,14.787,,,,,
