"data_all.Sample_ID","data_all.Date_collected","data_all.Site","data_all.Sex1","data_all.Stage1","data_all.Sex2","data_all.Stage2","data_all.sex_results","data_all.score_results"
"1123FENC_07",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123FENC_08",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123FENC_09",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123FENC_10",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123FENC_11",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123FENC_12",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123FENC_13",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123FENC_14",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123FENC_15",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123FENC_16",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123FENC_17",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123FENC_18",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123FENC_19",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123FENC_20",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123FENC_21",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123FENC_22",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123FENC_23",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123FENC_24",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123FENC_25",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123FENC_26",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123FENC_27",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123FENC_28",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123FENC_29",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123FENC_30",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1224FENC_01",2024-12-10,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1224FENC_02",2024-12-10,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1224FENC_03",2024-12-10,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1224FENC_04",2024-12-10,"FENC","Male","7_Reabsorbing","Male","7_Reabsorbing","TRUE","TRUE"
"1224FENC_05",2024-12-10,"FENC","ND","7_Reabsorbing","Female","7_Reabsorbing","FALSE","TRUE"
"1224FENC_06",2024-12-10,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1224FENC_07",2024-12-10,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1224FENC_08",2024-12-10,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1224FENC_09",2024-12-10,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1224FENC_10",2024-12-10,"FENC","Female","7_Reabsorbing","Female","7_Reabsorbing","TRUE","TRUE"
"1224FENC_11",2024-12-10,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1224FENC_12",2024-12-10,"FENC","Male","7_Reabsorbing","Male","7_Reabsorbing","TRUE","TRUE"
"1224FENC_13",2024-12-10,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1224FENC_14",2024-12-10,"FENC","Female","7_Reabsorbing","Female","7_Reabsorbing","TRUE","TRUE"
"1224FENC_15",2024-12-10,"FENC","Male","7_Reabsorbing","Male","7_Reabsorbing","TRUE","TRUE"
"1224FENC_16",2024-12-10,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1224FENC_17",2024-12-10,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1224FENC_18",2024-12-10,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1224FENC_19",2024-12-10,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1224FENC_20",2024-12-10,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1224FENC_21",2024-12-10,"FENC","ND","1_Inactive_Indeterminate","ND","1_Inactive_Indeterminate","TRUE","TRUE"
"1224FENC_22",2024-12-10,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1224FENC_23",2024-12-10,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1224FENC_24",2024-12-10,"FENC","Female","7_Reabsorbing","Female","7_Reabsorbing","TRUE","TRUE"
"1224FENC_25",2024-12-10,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1224FENC_26",2024-12-10,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1224FENC_27",2024-12-10,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1224FENC_28",2024-12-10,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1224FENC_29",2024-12-10,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1224FENC_30",2024-12-10,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"0823ASHC_01",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_02",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_04",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_05",2023-08-23,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"0823ASHC_06",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_07",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_08",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_09",2023-08-23,"ASHC","Female","5_Spawning","Female","5_Spawning","TRUE","TRUE"
"0823ASHC_11",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_12",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_13",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_14",2023-08-23,"ASHC","Male","5_Spawning","Male","5_Spawning","TRUE","TRUE"
"0823ASHC_16",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_17",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_18",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_19",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_21",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_22",2023-08-23,"ASHC","Female","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_23",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_24",2023-08-23,"ASHC","Female","6_Post_Spawning",NA,NA,NA,NA
"0823ASHC_25",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_26",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_27",2023-08-23,"ASHC","Female","7_Reabsorbing","Female","7_Reabsorbing","TRUE","TRUE"
"0823ASHC_28",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_29",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_30",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_31",2023-08-23,"ASHC","Female","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_32",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_33",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_34",2023-08-23,"ASHC","Female","6_Post_Spawning",NA,NA,NA,NA
"0823ASHC_35",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_36",2023-08-23,"ASHC","Female","6_Post_Spawning",NA,NA,NA,NA
"0823ASHC_37",2023-08-23,"ASHC","Female","5_Spawning",NA,NA,NA,NA
"0823ASHC_38",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_39",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_40",2023-08-23,"ASHC","Female","5_Spawning",NA,NA,NA,NA
"0823ASHC_41",2023-08-23,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"0823ASHC_42",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_43",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_44",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_45",2023-08-23,"ASHC","Female","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_46",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_47",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_48",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_49",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_50",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_51",2023-08-23,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"0823ASHC_52",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_53",2023-08-23,"ASHC","Female","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_54",2023-08-23,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"0823ASHC_55",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_56",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_57",2023-08-23,"ASHC","Female","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_58",2023-08-23,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"0823ASHC_59",2023-08-23,"ASHC","ND","7_Reabsorbing",NA,NA,NA,NA
"0823ASHC_60",2023-08-23,"ASHC","Female","7_Reabsorbing",NA,NA,NA,NA
